Time_s,BaselineMotor_rad_s,BaselineDistal_rad_s,BaselineRipple_rad_s,Rm_Ripple_rad_s,Km_Ripple_rad_s,Bs_Ripple_rad_s,Bm_Ripple_rad_s
0.052,0.411948676406301,0.137048372395857,-0.138298354572827,-0.0849424176211111,-0.0764388426853735,-0.0846539781296104,-0.0776159647842281
0.053,0.415214524116933,0.144033396640169,-0.136427290818186,-0.0837894815466628,-0.0754617680555967,-0.0829161827970359,-0.0752240416149509
0.054,0.418298853625681,0.151192003456978,-0.134377581015912,-0.0825272691566664,-0.0743864887899233,-0.0811070851268756,-0.0727345621223874
0.055,0.421204942581363,0.158521418784184,-0.132152269693967,-0.0811576282369356,-0.0732145716675486,-0.0792307027271036,-0.0701519402313947
0.056,0.423936279258462,0.166018645313628,-0.129754619654884,-0.0796825405896517,-0.071947704542938,-0.0772910421070335,-0.0674806414283138
0.057,0.426496557624068,0.173680466855528,-0.127188107298329,-0.0781041192175106,-0.0705876939539545,-0.075292093862419,-0.0647251771739437
0.058,0.428889672152194,0.181503452973687,-0.124456417680354,-0.0764246053453328,-0.069136462582157,-0.0732378279962838,-0.0618900993241265
0.059,0.431119712392669,0.189483963884935,-0.121563439316252,-0.0746463652832844,-0.0675960465688064,-0.0711321893781587,-0.0589799945642505
0.06,0.43319095730214,0.197618155615912,-0.118513258734258,-0.0727718871360642,-0.0659685926902921,-0.0689790933441649,-0.055999478863904
0.061,0.435107869344991,0.20590198541001,-0.115310154787656,-0.070803777362584,-0.0642563553968684,-0.0667824214401377,-0.052953191957809
0.062,0.436875088372247,0.21433121737696,-0.111958592733118,-0.0687447571908663,-0.0624616937187489,-0.0645460173097671,-0.0498457918590774
0.063,0.43849742528684,0.222901428377291,-0.108463218083404,-0.0665976588930526,-0.060587068043787,-0.0622736827294764,-0.0466819494107204
0.064,0.439979855503826,0.231608014133563,-0.104828850242823,-0.0643654219255837,-0.0586350367711071,-0.0599691737915609,-0.0434663428812379
0.065,0.4413275122144,0.240446195560042,-0.101060475934087,-0.0620510889397815,-0.0566082528452194,-0.0576361972368562,-0.0402036526099974
0.066,0.442545679462802,0.249411025302188,-0.0971632424254794,-0.059657801668215,-0.0545094601752817,-0.0552784069380108,-0.0368985557079943
0.067,0.443639785045413,0.258497394477125,-0.0931424505674648,-0.0571887966923738,-0.0523414899443285,-0.052899400534196,-0.0335557208194588
0.068,0.444615393241538,0.267700039605956,-0.0890035476481001,-0.0546474010973313,-0.0501072568133944,-0.0505027162179011,-0.0301798029496454
0.069,0.44547819738559,0.277013549728639,-0.0847521200768193,-0.0520370280191929,-0.0478097550256105,-0.0480918296742275,-0.0267754383640073
0.07,0.44623401229055,0.28643237369186,-0.0803938859063638,-0.049361172091265,-0.0454520544154545,-0.0456701511729106,-0.0233472395638183
0.071,0.446888766532763,0.295950827600179,-0.075934687202809,-0.0466234047949907,-0.0430372963284543,-0.0432410228130882,-0.019899790343162
0.072,0.44744849460827,0.305563102420524,-0.0713804822738211,-0.0438273697218075,-0.0405686894567457,-0.0408077159206509,-0.0164376409320601
0.073,0.447919328971026,0.315263271729927,-0.0667373377654235,-0.0409767777521979,-0.038049505595988,-0.0383734285978017,-0.0129653032303626
0.074,0.44830749196348,0.325045299596262,-0.0620114206377076,-0.0380754021582659,-0.0354830753292251,-0.0359412834242963,-0.00948724613686533
0.075,0.448619287650118,0.334903048581555,-0.0572089900300544,-0.0351270736363008,-0.0328727836433733,-0.033514325309621,-0.00600789097796439
0.076,0.44886109356464,0.344830287857335,-0.0523363890265434,-0.0321356752758233,-0.0302220654840803,-0.0310955194952269,-0.00253160703999455
0.077,0.449039352381572,0.354820701421388,-0.0474000363323347,-0.0291051374717103,-0.0275344012547754,-0.0286877497057423,0.000937292790765376
0.078,0.449160563523145,0.364867896405106,-0.042406417871902,-0.0260394327860313,-0.0248133122657953,-0.026293816447935,0.00439455627660407
0.079,0.449231274712357,0.374965411460607,-0.0373620783200641,-0.0229425707663008,-0.0220623561395114,-0.0239164354560401,0.00783599596175816
0.08,0.449258073483183,0.385106725216684,-0.0322736125768273,-0.0198185927268676,-0.0192851221774428,-0.0215582362819086,0.0112574931871894
0.081,0.449247578658891,0.395285264792574,-0.0271476571970995,-0.016671566500228,-0.0164852266953677,-0.0192217610282899,0.0146550019834552
0.082,0.449206431809484,0.405494414358504,-0.0219908817863643,-0.0135055811650374,-0.0136663083324793,-0.0169094632234207,0.0180245528385483
0.083,0.449141288699273,0.41572752373194,-0.0168099803734292,-0.0103247417576501,-0.0108320233406547,-0.0146237068349576,0.0213622563377586
0.084,0.449058810735541,0.425977916998421,-0.011611662771361,-0.007133163973987,-0.00798604085991811,-0.0123667654211573,0.0246643066727873
0.085,0.4489656564293,0.436238901145877,-0.00640264593771239,-0.00393496886855921,-0.00513203818618541,-0.010140821417089,0.0279269850175247
0.086,0.448868472879034,0.446503774701324,-0.00118964534512195,-0.000734277557446039,-0.00227369603738117,-0.00794796555354532,0.031146662768085
0.087,0.448773887288312,0.456765836358862,0.00402063362667249,0.00246479406798245,0.000585306176001749,-0.00579019640619949,0.0343198046448699
0.088,0.448688498528064,0.46701839358792,0.00922150426641333,0.00565814060984193,0.00344129506983049,-0.00366942007246018,0.0374429716546208
0.089,0.448618868754244,0.477254771210769,0.0144063070635782,0.00884167240828698,0.00629060798872155,-0.00158744997336646,0.0405128239105946
0.09,0.4485715150915,0.487468319938364,0.0195684181864613,0.012011320755159,0.00912959768588117,0.000453993222227167,0.0435261233091883
0.091,0.448552901393369,0.497652424853661,0.0247012578953362,0.0151630430701103,0.011954636974438,0.0024532815540102,0.0464797360615155
0.092,0.448569430089388,0.507800513831659,0.0297982988800561,0.0182928280326399,0.0147621233443505,0.00440887961004843,0.0493706350786223
0.093,0.448627434129377,0.51790606588551,0.0348530745115726,0.0213967006635422,0.01754848353903,0.00631934425308273,0.0521959022092105
0.094,0.448733169035014,0.527962619428153,0.0398591869969858,0.0244707273493665,0.0203101780858829,0.00818332423636803,0.0549527303289205
0.095,0.448892805068632,0.53796378043908,0.0448103154278855,0.0275110208035436,0.0230437057750394,0.00999955971219341,0.0576384252804008
0.096,0.449112419529047,0.547903230525973,0.0497002237119057,0.0305137449579593,0.0257456080806274,0.0117668816362766,0.0602504076635787
0.097,0.449397989183968,0.55777473487111,0.0545227683775863,0.0334751197788329,0.028412473519017,0.0134842110712914,0.0627862144757141
0.098,0.449755382848426,0.567572150052612,0.0592719062428165,0.036391426000881,0.0310409419385654,0.0151505583928322,0.065243500601005
0.099,0.450190354118372,0.57728943173078,0.0639417019373403,0.0392590097738645,0.0336277087354843,0.0167650224011563,0.0676200401496814
0.1,0.450708534268446,0.586920642189987,0.068526335270003,0.0420742872157313,0.0361695289905574,0.0183267893421063,0.0699137276466993
0.101,0.451315425322614,0.596459957726753,0.0730201084316446,0.0448337488667085,0.0386632215215509,0.0198351318406174,0.0721225790703181
0.102,0.452016393306212,0.60590167587491,0.0774174530247764,0.0475339640388366,0.0411056728462669,0.0212894077502709,0.0742447327410115
0.103,0.452816661687594,0.615240222458926,0.0817129369114165,0.0501715850555723,0.0434938410513313,0.0226890589223667,0.0762784500613314
0.104,0.453721305017408,0.624470158466765,0.0859012708707136,0.0527433513762533,0.0458247595619188,0.0240336098979984,0.0782221161075043
0.105,0.454735242773177,0.63358618673385,0.0899773150582558,0.0552460936003675,0.0480955408077683,0.0253226665266537,0.0800742400737032
0.106,0.455863233416629,0.642583158430005,0.0939360852592229,0.0576767373467339,0.050303379780975,0.0265559145148357,0.0818334555700965
0.107,0.457109868670923,0.651456079341487,0.0977727589278397,0.0600323070028775,0.0524455574811996,0.0277331179082422,0.0834985207759283
0.108,0.458479568024585,0.660200115940536,0.101482681005858,0.0623099293400545,0.0545194442440773,0.0288541175110135,0.0850683184490407
0.109,0.459976573468723,0.668810601235117,0.105061369513113,0.0645068369895635,0.0565225029487826,0.0299188292455662,0.0865418557933919
0.11,0.461604944473721,0.677283040391868,0.108504520903501,0.0666203717761648,0.0584522921008513,0.0309272424565151,0.0879182641862745
0.111,0.463368553211309,0.685613116125547,0.111808015180036,0.0686479879046318,0.0603064687865426,0.0318794181621855,0.0891967987670777
0.112,0.465271080027602,0.6937966938486,0.114967920762971,0.0705872549956391,0.062082791495187,0.0327754872571807,0.0903768378895761
0.113,0.467316009172319,0.701829826574781,0.117980499105307,0.0724358609674025,0.0637791228061453,0.0336156486694632,0.0914578824398605
0.114,0.469506624789108,0.709708759571106,0.120842209050335,0.0741916147596948,0.0653934319371861,0.0344001674753814,0.0924395550221594
0.115,0.4718460071715,0.717429934752731,0.123549710926206,0.0758524488970602,0.0669237971512642,0.0351293729760356,0.0933215990149261
0.116,0.474337029288714,0.724989994815705,0.12609987037288,0.0774164218882696,0.0683684080188854,0.0358036567383566,0.0941038774996832
0.117,0.476982353585146,0.732385787102891,0.128489761897144,0.0788817204592716,0.0697255675334154,0.0364234706042236,0.0947863720652453
0.118,0.479784429057031,0.739614367198712,0.130716672151765,0.0802466616171217,0.0709936940768975,0.036989324670915,0.0953691814900425
0.119,0.482745488609402,0.746673002248692,0.13277810293518,0.0815096945425788,0.0721713232341354,0.0375017852461421,0.0958525203053863
0.12,0.485867546696105,0.753559174000209,0.134671773908527,0.0826694023092973,0.0732571094529958,0.0379614727808717,0.0962367172426196
0.121,0.489152397245231,0.760270581561133,0.136395625027163,0.0837245034277617,0.0742498275490862,0.0383690597830818,0.0965222135671939
0.122,0.49260161187203,0.766805143873509,0.137947818684192,0.0846738532123444,0.0751483740531713,0.0387252687155688,0.0967095613028149
0.123,0.496216538380889,0.773161001899699,0.139326741563918,0.0855164449700869,0.0759517683998892,0.0390308698808431,0.0967994213488864
0.124,0.499998299557696,0.779336520518881,0.140531006203489,0.0862514110100535,0.0766591539565388,0.0392866792961121,0.0967925614945688
0.125,0.503947792253433,0.785330290132087,0.141559452261396,0.0868780234723236,0.0772697988909193,0.0394935565612791,0.0966898543328562
0.126,0.508065686759564,0.791141127974415,0.142411147491869,0.0873956949759264,0.0777830968774054,0.0396524027228343,0.0964922750781422
0.127,0.51235242647531,0.796768079133364,0.143085388424565,0.0878039790852635,0.078198567640657,0.0397641581364424,0.09620089929083
0.128,0.516808227866623,0.802210417272677,0.143581700749374,0.0881025705947841,0.0785158573365645,0.0398298003309673,0.0958169005125983
0.129,0.521433080716213,0.807467645061406,0.14389983940648,0.0882913056319246,0.0787347387702551,0.0398503418766141,0.0953415478160037
0.13,0.52622674866368,0.812539494308338,0.144039788382264,0.0883701615785494,0.0788551114511671,0.0398268282597882,0.0947762032721585
0.131,0.531188770034383,0.817425925802261,0.144001760211947,0.0883392568113641,0.0788770014854445,0.0397603357672073,0.0941223193402672
0.132,0.53631845895534,0.822127128858935,0.143786195190288,0.0881988502620071,0.0788005613060813,0.0396519693817281,0.0933814361828671
0.133,0.541614906756076,0.826643520576037,0.14339376029201,0.0879493407977464,0.0786260692414682,0.0395028606922733,0.0925551789106455
0.134,0.547076983651976,0.830975744797667,0.142825347803986,0.0875912664239508,0.0783539289231981,0.0393141658201749,0.0916452547607574
0.135,0.55270334070735,0.835124670790413,0.142082073671599,0.0871253033097111,0.0779846685341909,0.039087063364167,0.090653450212591
0.136,0.558492412075064,0.839091391633337,0.141165275562042,0.0865522646382374,0.0775189398983977,0.0388227523661862,0.089581628044964
0.137,0.564442417509224,0.842877222324555,0.140076510647669,0.0858730992838499,0.0769575174135485,0.0385224503000622,0.0884317243387507
0.138,0.570551365147095,0.846483697607536,0.138817553112896,0.0850888903176263,0.0763012968286105,0.0381873910850994,0.0872057454289633
0.139,0.576817054556058,0.849912569520483,0.137390391388449,0.084200853343964,0.0755512938678103,0.0378188231264728,0.0859057648103212
0.14,0.58323708004112,0.85316580467261,0.135797225117141,0.0832103346705427,0.0747086427032744,0.0374180073842729,0.0845339200003552
0.141,0.589808834208121,0.856245581251397,0.134040461855661,0.0821188093143724,0.0737745942785299,0.0369862154729761,0.0830924093640915
0.142,0.596529511777524,0.859154285765283,0.132122713517216,0.080927878846819,0.0727505144852971,0.0365247277930021,0.0815834889043651
0.143,0.603396113643292,0.861894509526568,0.130046792560164,0.0796392690807,0.0716378821961833,0.0360348316959723,0.0800094690218079
0.144,0.610405451171131,0.864469044879621,0.127815707928094,0.0782548276027429,0.0704382871560769,0.0355178196851819,0.0783727112485404
0.145,0.617554150730015,0.866880881179805,0.125432660747143,0.0767765211548857,0.0691534277352048,0.0349749876527211,0.0766756249595898
0.146,0.624838658450679,0.869133200528845,0.122901039786588,0.0752064328680827,0.0677851085470005,0.0344076331546067,0.0749206640660336
0.147,0.632255245204442,0.871229373272649,0.120224416689089,0.0735467593524747,0.0663352379340884,0.0338170537251945,0.0731103236938473
0.148,0.639800011795504,0.873172953267904,0.117406540977224,0.0717998076479423,0.0648058253258589,0.0332045452320705,0.0712471368524057
0.149,0.64746889435955,0.874967672924026,0.114451334843193,0.06996799203924,0.063198978471261,0.0325714002725359,0.0693336710965574
0.15,0.655257669961291,0.876617438027345,0.111362887728908,0.0680538307400735,0.061516900550601,0.0319189066127187,0.0673725251861558
0.151,0.663161962383299,0.878126322354637,0.108145450703857,0.0660599424506462,0.0597618871702766,0.0312483456702725,0.0653663257468914
0.152,0.671177248098301,0.879498562083405,0.104803430648424,0.0639890427933374,0.0579363232445192,0.030560991041539,0.0633177239362225
0.153,0.679298862416834,0.880738550006519,0.101341384250559,0.0618439406313471,0.0560426797683654,0.0298581070739726,0.0612293921181622
0.154,0.687522005802,0.881850829559093,0.0977640118239294,0.059627534275259,0.0540835104861853,0.0291409474845564,0.0591040205506169
0.155,0.695841750342838,0.882840088665662,0.0940761509558636,0.0573428075826186,0.0520614484602586,0.0284107540248536,0.0569443140889276
0.156,0.704253046377658,0.883711153415982,0.0902827699936319,0.0549928259557502,0.0499792025439698,0.0276687551932721,0.0547529889092011
0.157,0.712750729258492,0.884468981577923,0.0863889613777816,0.0525807322431531,0.0478395537643352,0.0269161649950358,0.0525327692549548
0.158,0.721329526247692,0.885118655956163,0.0823999348314153,0.0501097425499287,0.0456453516186731,0.0261541817503048,0.0502863842105388
0.159,0.729984063537509,0.885665377605535,0.078321010414472,0.047583141962806,0.0433995102903263,0.025383986950778,0.0480165645047255
0.16,0.738708873383384,0.886114458908061,0.0741576114522321,0.0450042801954116,0.0411050047884462,0.0246067441650878,0.0457260393477889
0.161,0.747498401341554,0.886471316522867,0.0699152573473851,0.0423765671595452,0.0387648670169294,0.0238235979931897,0.0434175333053174
0.162,0.756347013601443,0.886741464218294,0.0655995562851507,0.0397034684682828,0.036382181777694,0.0230356730699024,0.0410937632119309
0.163,0.765249004403226,0.886930505595672,0.0612161978410449,0.0369885008768229,0.0339600827135315,0.0222440731176812,0.0387574351279881
0.164,0.774198603530865,0.887044126714328,0.0567709455009907,0.0342352276670447,0.0315017481958664,0.0214498800486457,0.0364112413422892
0.165,0.783189983870838,0.887088088627512,0.0522696291035651,0.0314472539818154,0.0290103971627966,0.0206541531158175,0.0340578574236948
0.166,0.792217269026712,0.887068219839012,0.0477181372142493,0.0286282221151384,0.0264892849128484,0.0198579281134658,0.0316999393244907
0.167,0.801274540979678,0.886990408690301,0.0431224094416093,0.0257818067642656,0.0239416988599292,0.0190622166263908,0.0293401205382411
0.168,0.810355847785123,0.886860595688165,0.0384884287054027,0.0229117102499482,0.0213709542549926,0.018268005327931,0.0269810093147785
0.169,0.819455211295273,0.886684765782738,0.0338222134666223,0.0200216577110223,0.0187803898799739,0.0174762553264071,0.0246251859348846
0.17,0.828566634897961,0.886468940606009,0.0291298099295362,0.0171153922795387,0.0161733637195683,0.0166879015596766,0.0222752000471219
0.171,0.837684111261554,0.886219170680798,0.0244172842257787,0.0141966702426742,0.0135532486164489,0.0159038522374045,0.0199335680691737
0.172,0.846801630076094,0.885941527610294,0.0196907145905642,0.0112692561976512,0.010923427915532,0.0151249883306211,0.0176027706559569
0.173,0.855913185780734,0.885642096258193,0.0149561835410674,0.00833691820589755,0.00828729110289739,0.0143521631080696,0.0152852502366623
0.174,0.865012785267591,0.885326966929488,0.0102197700669955,0.00540342295266283,0.00564822944497001,0.0135862017188196,0.0129834086227842
0.175,0.874094455552192,0.885002227561951,0.00548754184334344,0.00247253091829003,0.00300963163355794,0.0128279008205557,0.0106996046890898
0.176,0.883152251400755,0.884673955938267,0.000765547475262252,-0.000452008432691109,0.000374879442327614,0.0120780282529225,0.00843615212937693
0.177,0.892180262904613,0.884348211928799,-0.00394019121508327,-0.00336646143850905,-0.00225265659973867,0.0113373227552565,0.00619531728876482
0.178,0.901172622992201,0.884031029774816,-0.00862368684987347,-0.00626711499704491,-0.00486962151237402,0.0106064937280005,0.00397931707415167
0.179,0.9101235148691,0.883728410422035,-0.0132789940955039,-0.00915028128663975,-0.00747268014007596,0.00988622103704928,0.00179031694436937
0.18,0.919027179376771,0.883446313914154,-0.0179002171913569,-0.0120123024448273,-0.0100585213947291,0.00917715486025117,-0.00036957101854429
0.181,0.927877922260728,0.883190651856025,-0.0224815173979825,-0.0148495551990776,-0.0126238624594249,0.00847991557524375,-0.00249828995564305
0.182,0.936670121339016,0.882967279955943,-0.027017120355321,-0.0176584554437164,-0.0151654529481581,0.00779509368777564,-0.00459383999373508
0.183,0.945398233562059,0.882781990656478,-0.0315013233417347,-0.0204354627572476,-0.0176800790161392,0.00712324979963352,-0.00665427992331741
0.184,0.954056801955033,0.882640505863054,-0.0359285024247596,-0.0231770848544186,-0.0201645674155453,0.00646491461526599,-0.00867772879079393
0.185,0.962640462434165,0.882548469779404,-0.0402931194946645,-0.0258798819674417,-0.0226157894916054,0.00582058898616322,-0.0106623674041
0.186,0.971143950488475,0.882511441858845,-0.044589729172049,-0.0285404711509033,-0.0250306651140036,0.00519074399203578,-0.0126064397509661
0.187,0.979562107718701,0.882534889880148,-0.0488129855809151,-0.0311555305049878,-0.0274061665386778,0.00457582105780185,-0.014508254329158
0.188,0.987889888225366,0.882624183156592,-0.0529576489788338,-0.0337218033117733,-0.0297393221951826,0.00397623210537679,-0.0163661853881422
0.189,0.996122364838106,0.882784585886617,-0.0570185922360206,-0.036236102079468,-0.0320272203949077,0.00339235973923824,-0.0181786740817307
0.19,1.00425473517865,0.883021250654286,-0.0609908071553573,-0.0386953124895832,-0.0342670129555255,0.00282455746472021,-0.019944229531367
0.191,1.01228232755006,0.883339212087542,-0.0648694106256154,-0.0410963972421888,-0.0364559187371871,0.00227314993797123,-0.0216614297998193
0.192,1.02020060664503,0.883743380682044,-0.068649650600371,-0.0434363997945152,-0.0385912270860863,0.00173843324650713,-0.0233289227751549
0.193,1.02800517906639,0.884238536798122,-0.072326911895327,-0.045712447988334,-0.0406703011811458,0.00122067521925739,-0.0249454269649704
0.194,1.03569179865316,0.884829324838156,-0.0758967217970352,-0.0479217575616842,-0.0426905812797183,0.00072011576501485,-0.0265097322009567
0.195,1.04325637160564,0.885520247611447,-0.0793547554762393,-0.0500616355406815,-0.0446495878583166,0.00023696723817157,-0.0280207002539819
0.196,1.05069496140365,0.886315660893373,-0.0826968411993456,-0.0521294835073022,-0.0465449246445497,-0.000228585169376627,-0.0294772653599693
0.197,1.05800379351183,0.887219768185366,-0.085918965331795,-0.0541228007392032,-0.0483742815365655,-0.000676383011280701,-0.0308784346569533
0.198,1.06517925986663,0.888236615681993,-0.0890172771273859,-0.0560391872178128,-0.0501354374064744,-0.00110629414587538,-0.0322232885337894
0.199,1.07221792313967,0.889370087451094,-0.0919880932978979,-0.0578763465011021,-0.0518262627843665,-0.00151821227253512,-0.0335109808910913
0.2,1.07911652077247,0.890623900832717,-0.0948279023576449,-0.0596320884576342,-0.0534447224197053,-0.00191205644638082,-0.0347407393150625
0.201,1.08587196877792,0.892001602062212,-0.0975333687379054,-0.0613043318586551,-0.0549888777170339,-0.00228777057247942,-0.0359118651649812
0.202,1.0924813653042,0.893506562122635,-0.100101336666464,-0.0628911068252059,-0.0564568890431145,-0.00264532288066133,-0.0370237335751896
0.203,1.09894199395703,0.895141972831215,-0.102528833807826,-0.0643905571274024,-0.0578470179027647,-0.00298470538209439,-0.038075793372523
0.204,1.10525132687658,0.896910843164417,-0.104813074659982,-0.0658009423332433,-0.0591576289808595,-0.00330593330873608,-0.0390675669102072
0.205,1.11140702756563,0.898815995825737,-0.106951463703907,-0.0671206398044897,-0.0603871920481183,-0.00360904453678801,-0.0399986498193293
0.206,1.11740695346596,0.900860064060117,-0.10894159830232,-0.0683481465373773,-0.0615342837284878,-0.00389409899526827,-0.0408687106790748
0.207,1.12324915828017,0.903045488718469,-0.110781271344557,-0.0694820808461083,-0.0625975891261162,-0.00416117806080796,-0.0416774906070015
0.208,1.12893189403661,0.905374515575538,-0.112468473634739,-0.0705211838872924,-0.0635759033100863,-0.00441038393977089,-0.0424248027706973
0.209,1.1344536128952,0.907849192903963,-0.114001396020744,-0.0714643210237018,-0.0644681326552718,-0.0046418390387819,-0.0431105318222471
0.21,1.13981296869266,0.910471369307045,-0.115378431261851,-0.0723104830259191,-0.065273296037864,-0.00485568532474279,-0.0437346332570015
0.211,1.14500881822551,0.913242691812465,-0.116598175633241,-0.0730587871106736,-0.0659905258843067,-0.00505208367540044,-0.0442971326982181
0.212,1.15004022226989,0.91616460422874,-0.11765943026591,-0.0737084778148585,-0.066619069072565,-0.00523121322151532,-0.0447981251092032
0.213,1.15490644633759,0.919238345765998,-0.118561202220845,-0.0742589277044516,-0.0671582876848513,-0.00539327068166617,-0.0452377739346571
0.214,1.15960696116765,0.922464949922199,-0.11930270529672,-0.0747096379177652,-0.067607659611112,-0.00553846969071281,-0.0456163101729816
0.215,1.16414144295384,0.925845243635635,-0.119883360570653,-0.0750602385426634,-0.0679667790027924,-0.00566704012292019,-0.045934031381371
0.216,1.16850977330801,0.929379846704221,-0.120302796671945,-0.0753104888276072,-0.0682353565765613,-0.00577922741073111,-0.0461913006155625
0.217,1.17271203896014,0.933069171471679,-0.120560849789053,-0.0754602772265935,-0.0684132197678975,-0.00587529186015434,-0.0463885453061791
0.218,1.17674853119607,0.936913422780451,-0.120657563410392,-0.075509621278269,-0.0685003127346164,-0.00595550796371747,-0.0465262560736476
0.219,1.18061974503411,0.940912598190774,-0.120593187799895,-0.0754586673197157,-0.0684966962106142,-0.00602016371191727,-0.0466049854837209
0.22,1.18432637814222,0.945066488465034,-0.12036817920861,-0.0753076900356101,-0.068402547210294,-0.00606955990407454,-0.0466253467456831
0.221,1.18786932949788,0.949374678316207,-0.119983198823937,-0.0750570918436718,-0.0682181585843362,-0.00610400945947998,-0.0465880123553578
0.222,1.1912496977927,0.953836547418788,-0.119439111458445,-0.0747074021175256,-0.0679439384276568,-0.0061238367297034,-0.0464937126850756
0.223,1.19446877958459,0.958451271680348,-0.118736983980547,-0.0742592762483024,-0.067580409340593,-0.0061293768129056,-0.0463432345228008
0.224,1.19752806720031,0.963217824771498,-0.117878083489619,-0.0737134945465164,-0.0671282075445329,-0.00612097487097074,-0.0461374195626452
0.225,1.20042924639178,0.968134979911692,-0.116863875238483,-0.0730709609859517,-0.0665880818534026,-0.00609898545027354,-0.0458771628490314
0.226,1.20317419374956,0.973201311908027,-0.1156960203065,-0.0723327017914902,-0.065960892502594,-0.00606377180683504,-0.0455634111767947
0.227,1.20576497387751,0.978415199443837,-0.114376373026803,-0.0714998638730157,-0.0652476098371046,-0.00601570523663075,-0.0451971614495389
0.228,1.20820383633264,0.983774827613587,-0.112906978171535,-0.0705737131077112,-0.064449312860835,-0.00595516441177302,-0.0447794589985832
0.229,1.2104932123348,0.989278190700257,-0.111290067899258,-0.06955563247327,-0.0635671876491668,-0.00588253472327072,-0.0443113958648554
0.23,1.21263571125073,0.994923095191114,-0.10952805846896,-0.0684471200347123,-0.0626025256271081,-0.00579820763103545,-0.0437941090461067
0.231,1.21463411685772,1.00070716302745,-0.107623546725427,-0.0672497867876952,-0.0615567217154719,-0.00570258002179336,-0.0432287787118326
0.232,1.21649138339189,1.00662783508363,-0.105579306360989,-0.0659653543613693,-0.0604312723477125,-0.00559605357552284,-0.0426166263882986
0.233,1.218210631387,1.01268237487037,-0.10339828395894,-0.064595652584022,-0.0592277733602012,-0.0054790341410127,-0.0419589131160751
0.234,1.21979514330919,1.01886787245716,-0.101083594824212,-0.0631426169149047,-0.0579479177588915,-0.00535193112112609,-0.041256937582493
0.235,1.22124835899413,1.02518124860812,-0.0986385186071079,-0.0616082857458147,-0.0565934933654648,-0.00521515686830187,-0.0405120342314296
0.236,1.22257387089248,1.03161925912562,-0.0960664947261982,-0.0599947975761599,-0.0551663803462036,-0.00506912609082666,-0.0397255713528409
0.237,1.22377541913054,1.03817849939562,-0.093371117596684,-0.058304388065383,-0.0536685486269862,-0.00491425527036604,-0.038898949154445
0.238,1.22485688639255,1.04485540912839,-0.0905561316707966,-0.0565393869667843,-0.052102055197925,-0.00475096209122228,-0.038033597817961
0.239,1.22582229263186,1.0516462772881,-0.0876254262970166,-0.0547022149469131,-0.0504690413113209,-0.00457966488176864,-0.0371309755422979
0.24,1.2266757896179,1.05854724720459,-0.0845830304051101,-0.0527953802948419,-0.0487717295767199,-0.00440078206846484,-0.0361925665760731
0.241,1.2274216553265,1.0655543218603,-0.0814331070241956,-0.0508214755257711,-0.047012420957003,-0.00421473164285491,-0.0352198792418323
0.242,1.22806428818104,1.07266336934521,-0.0781799476412497,-0.0487831738835355,-0.0451934916695351,-0.00402193064190692,-0.0342144439543206
0.243,1.2286082011521,1.07987012847235,-0.0748279664076366,-0.0466832257467045,-0.0433173899965402,-0.00382279464203372,-0.0331778112351385
0.244,1.2290580157236,1.08717021454642,-0.071381694201452,-0.0445244549430872,-0.0413866330089537,-0.00361773726710579,-0.0321115497260941
0.245,1.22941845573338,1.09455912527773,-0.0678457725536024,-0.042309754977549,-0.039403803208125,-0.00340716971075228,-0.0310172442035392
0.246,1.22969434109646,1.10203224683352,-0.0642249474457284,-0.040042085178164,-0.0373715450898301,-0.00319150027320414,-0.0298964935959505
0.247,1.22989058141924,1.10958486001859,-0.0605240629882118,-0.0377244667658084,-0.0352925616351479,-0.00297113391292059,-0.0287509090069879
0.248,1.23001216951315,1.11721214657712,-0.0567480549866444,-0.0353599788523923,-0.0331696107328404,-0.00274647181322019,-0.0275821117462343
0.249,1.2300641748162,1.12490919560717,-0.0529019444052579,-0.032951754373012,-0.0310055015379541,-0.00251791096408982,-0.0263917313697826
0.25,1.2300517367312,1.13267101007952,-0.0489908307359348,-0.0305029759573743,-0.0288030907714409,-0.00228584375935781,-0.0251814037328063
0.251,1.22998005788918,1.14049251345215,-0.0450198852815145,-0.0280168717459108,-0.0265652789656425,-0.00205065760935441,-0.0239527690562098
0.252,1.22985439734711,1.14836855637174,-0.0409943443621958,-0.0254967111560652,-0.0242950066605734,-0.00181273456919451,-0.0227074700094154
0.253,1.22968006372847,1.15629392345334,-0.0369195024539337,-0.022945800604282,-0.0219952505559656,-0.00157245098276815,-0.021447149811305
0.254,1.22946240831587,1.16426334012943,-0.0328007052677721,-0.0203674791892792,-0.0196690196240966,-0.00133017714252026,-0.0201734503512888
0.255,1.22920681810448,1.17227147955922,-0.0286433427791228,-0.0177651143422168,-0.0173193511884647,-0.00108627696506747,-0.0188880103324306
0.256,1.2289187088254,1.18031296958957,-0.0244528422160453,-0.0151420974494109,-0.0149493069734024,-0.000841107682689302,-0.017592463438513
0.257,1.22860351794791,1.18838239975802,-0.020234661015613,-0.0125018394532632,-0.012561969129759,-0.000595019550696518,-0.0162884365268761
0.258,1.22826669766968,1.19647432832924,-0.0159942797574606,-0.00984776643709417,-0.0101604362417866,-0.000348355570670034,-0.014977547848814
0.259,1.22791370790391,1.20458328935563,-0.0117371950836382,-0.0071833151995736,-0.00774781932039825,-0.000101451229548299,-0.013661405299266
